celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,eliminated_week,withdrew,avg_score_w1,total_score_w1,pool_total_score_w1,judge_pct_w1,avg_score_w10,total_score_w10,pool_total_score_w10,judge_pct_w10,avg_score_w11,total_score_w11,pool_total_score_w11,judge_pct_w11,avg_score_w2,total_score_w2,pool_total_score_w2,judge_pct_w2,avg_score_w3,total_score_w3,pool_total_score_w3,judge_pct_w3,avg_score_w4,total_score_w4,pool_total_score_w4,judge_pct_w4,avg_score_w5,total_score_w5,pool_total_score_w5,judge_pct_w5,avg_score_w6,total_score_w6,pool_total_score_w6,judge_pct_w6,avg_score_w7,total_score_w7,pool_total_score_w7,judge_pct_w7,avg_score_w8,total_score_w8,pool_total_score_w8,judge_pct_w8,avg_score_w9,total_score_w9,pool_total_score_w9,judge_pct_w9,age_group,origin_type
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,False,4.5,18.0,382.0,0.04712041884816754,0.0,0.0,156.0,0.0,,,0.0,,0.0,0.0,412.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,448.5,0.0,0.0,0.0,345.0,0.0,0.0,0.0,325.5,0.0,0.0,0.0,314.0,0.0,0.0,0.0,220.0,0.0,Middle-Aged,Domestic
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,False,5.25,21.0,382.0,0.0549738219895288,0.0,0.0,156.0,0.0,,,0.0,,5.25,21.0,412.0,0.050970873786407765,6.0,24.0,403.0,0.05955334987593052,0.0,0.0,410.0,0.0,0.0,0.0,448.5,0.0,0.0,0.0,345.0,0.0,0.0,0.0,325.5,0.0,0.0,0.0,314.0,0.0,0.0,0.0,220.0,0.0,Senior,Domestic
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,7.0,28.0,382.0,0.07329842931937172,0.0,0.0,156.0,0.0,,,0.0,,7.0,28.0,412.0,0.06796116504854369,7.0,28.0,403.0,0.06947890818858561,8.0,32.0,410.0,0.07804878048780488,10.0,40.0,448.5,0.08918617614269789,0.0,0.0,345.0,0.0,0.0,0.0,325.5,0.0,0.0,0.0,314.0,0.0,0.0,0.0,220.0,0.0,Middle-Aged,Domestic
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.5,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,False,5.75,23.0,382.0,0.060209424083769635,0.0,0.0,156.0,0.0,,,0.0,,6.0,24.0,412.0,0.05825242718446602,7.25,29.0,403.0,0.07196029776674938,7.0,28.0,410.0,0.06829268292682927,8.75,35.0,448.5,0.07803790412486064,0.0,0.0,345.0,0.0,0.0,0.0,325.5,0.0,0.0,0.0,314.0,0.0,0.0,0.0,220.0,0.0,Young,Domestic
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.25,10.25,9.25,10.25,8.5,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,9.0,False,5.25,21.0,382.0,0.0549738219895288,0.0,0.0,156.0,0.0,,,0.0,,7.5,30.0,412.0,0.07281553398058252,6.75,27.0,403.0,0.06699751861042183,7.0,28.0,410.0,0.06829268292682927,9.0,36.0,448.5,0.0802675585284281,8.5,34.0,345.0,0.09855072463768116,9.75,39.0,325.5,0.11981566820276497,9.75,39.0,314.0,0.12420382165605096,8.125,32.5,220.0,0.14772727272727273,Adult,Domestic
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.125,8.125,8.625,8.625,9.0,8.0,8.0,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0,10.0,9.0,8.0,9.0,8.5,0.0,0.0,0.0,0.0,,,,,9.0,False,6.75,27.0,382.0,0.07068062827225131,0.0,0.0,156.0,0.0,,,0.0,,7.25,29.0,412.0,0.0703883495145631,7.75,31.0,403.0,0.07692307692307693,7.25,29.0,410.0,0.07073170731707316,8.375,33.5,448.5,0.07469342251950947,8.5,34.0,345.0,0.09855072463768116,9.125,36.5,325.5,0.11213517665130568,9.75,39.0,314.0,0.12420382165605096,8.625,34.5,220.0,0.15681818181818183,Adult,Domestic
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.125,10.125,10.125,10.625,8.0,9.0,8.0,9.0,9.5,9.0,9.5,10.0,11.25,11.25,11.25,11.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,,False,7.25,29.0,382.0,0.07591623036649214,9.5,38.0,156.0,0.24358974358974358,,,0.0,,8.0,32.0,412.0,0.07766990291262135,8.25,33.0,403.0,0.08188585607940446,9.0,36.0,410.0,0.08780487804878048,10.25,41.0,448.5,0.09141583054626533,8.5,34.0,345.0,0.09855072463768116,9.5,38.0,325.5,0.11674347158218126,11.25,45.0,314.0,0.14331210191082802,9.125,36.5,220.0,0.16590909090909092,Middle-Aged,Domestic
Sam Champion,Cheryl Burke,Media/Writing,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,False,5.0,20.0,382.0,0.05235602094240838,0.0,0.0,156.0,0.0,,,0.0,,6.5,26.0,412.0,0.06310679611650485,6.25,25.0,403.0,0.062034739454094295,6.25,25.0,410.0,0.06097560975609756,0.0,0.0,448.5,0.0,0.0,0.0,345.0,0.0,0.0,0.0,325.5,0.0,0.0,0.0,314.0,0.0,0.0,0.0,220.0,0.0,Senior,Domestic
Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,False,5.0,20.0,382.0,0.05235602094240838,0.0,0.0,156.0,0.0,,,0.0,,6.25,25.0,412.0,0.06067961165048544,6.5,26.0,403.0,0.06451612903225806,7.75,31.0,410.0,0.07560975609756097,9.0,36.0,448.5,0.0802675585284281,8.0,32.0,345.0,0.0927536231884058,0.0,0.0,325.5,0.0,0.0,0.0,314.0,0.0,0.0,0.0,220.0,0.0,Adult,International
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,False,6.5,26.0,382.0,0.06806282722513089,0.0,0.0,156.0,0.0,,,0.0,,6.75,27.0,412.0,0.06553398058252427,7.25,29.0,403.0,0.07196029776674938,8.5,34.0,410.0,0.08292682926829269,8.875,35.5,448.5,0.07915273132664437,8.5,34.0,345.0,0.09855072463768116,8.625,34.5,325.5,0.10599078341013825,0.0,0.0,314.0,0.0,0.0,0.0,220.0,0.0,Adult,Domestic
Heidi D'Amelio,Artem Chigvintsev,Digital Creator,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8.0,False,6.0,24.0,382.0,0.06282722513089005,0.0,0.0,156.0,0.0,,,0.0,,7.0,28.0,412.0,0.06796116504854369,8.0,32.0,403.0,0.0794044665012407,8.5,34.0,410.0,0.08292682926829269,9.75,39.0,448.5,0.08695652173913043,9.0,36.0,345.0,0.10434782608695652,8.75,35.0,325.5,0.10752688172043011,8.75,35.0,314.0,0.11146496815286625,0.0,0.0,220.0,0.0,Middle-Aged,Domestic
Charli D'Amelio,Mark Ballas,Digital Creator,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,False,8.0,32.0,382.0,0.08376963350785341,10.0,40.0,156.0,0.2564102564102564,,,0.0,,8.0,32.0,412.0,0.07766990291262135,8.25,33.0,403.0,0.08188585607940446,9.0,36.0,410.0,0.08780487804878048,10.5,42.0,448.5,0.09364548494983277,10.0,40.0,345.0,0.11594202898550725,9.75,39.0,325.5,0.11981566820276497,11.25,45.0,314.0,0.14331210191082802,10.0,40.0,220.0,0.18181818181818182,Young,Domestic
Teresa Giudice,Pasha Pashkov,Tv Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,False,5.0,20.0,382.0,0.05235602094240838,0.0,0.0,156.0,0.0,,,0.0,,5.75,23.0,412.0,0.055825242718446605,0.0,0.0,403.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,448.5,0.0,0.0,0.0,345.0,0.0,0.0,0.0,325.5,0.0,0.0,0.0,314.0,0.0,0.0,0.0,220.0,0.0,Middle-Aged,Domestic
Vinny Guadagnino,Koko Iwasaki,Tv Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8.0,False,4.25,17.0,382.0,0.04450261780104712,0.0,0.0,156.0,0.0,,,0.0,,6.75,27.0,412.0,0.06553398058252427,5.75,23.0,403.0,0.05707196029776675,7.25,29.0,410.0,0.07073170731707316,7.75,31.0,448.5,0.06911928651059086,7.0,28.0,345.0,0.08115942028985507,7.875,31.5,325.5,0.0967741935483871,7.25,29.0,314.0,0.09235668789808917,0.0,0.0,220.0,0.0,Adult,Domestic
Shangela,Gleb Savchenko,Tv Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,,False,7.0,28.0,382.0,0.07329842931937172,9.5,38.0,156.0,0.24358974358974358,,,0.0,,7.0,28.0,412.0,0.06796116504854369,7.5,30.0,403.0,0.07444168734491315,8.0,32.0,410.0,0.07804878048780488,9.625,38.5,448.5,0.0858416945373467,9.0,36.0,345.0,0.10434782608695652,9.125,36.5,325.5,0.11213517665130568,10.5,42.0,314.0,0.1337579617834395,9.125,36.5,220.0,0.16590909090909092,Adult,Domestic
Gabby Windey,Valentin Chmerkovskiy,Tv Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,False,7.0,28.0,382.0,0.07329842931937172,10.0,40.0,156.0,0.2564102564102564,,,0.0,,8.0,32.0,412.0,0.07766990291262135,8.25,33.0,403.0,0.08188585607940446,9.0,36.0,410.0,0.08780487804878048,10.25,41.0,448.5,0.09141583054626533,9.25,37.0,345.0,0.1072463768115942,8.875,35.5,325.5,0.10906298003072197,10.0,40.0,314.0,0.12738853503184713,10.0,40.0,220.0,0.18181818181818182,Adult,Domestic
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,False,5.0,15.0,231.0,0.06493506493506493,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,5.333333333333333,16.0,238.0,0.06722689075630252,0.0,0.0,323.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,221.0,0.0,Adult,Domestic
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,False,5.666666666666667,17.0,231.0,0.0735930735930736,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,6.0,18.0,238.0,0.07563025210084033,6.5,26.0,323.0,0.0804953560371517,7.0,21.0,240.0,0.0875,7.333333333333333,22.0,240.0,0.09166666666666666,0.0,0.0,322.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,221.0,0.0,Middle-Aged,Domestic
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8.0,False,5.333333333333333,16.0,231.0,0.06926406926406926,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,5.0,15.0,238.0,0.06302521008403361,6.25,25.0,323.0,0.07739938080495357,6.0,18.0,240.0,0.075,8.0,24.0,240.0,0.1,8.0,32.0,322.0,0.09937888198757763,8.125,32.5,282.0,0.11524822695035461,8.75,35.0,253.0,0.1383399209486166,0.0,0.0,221.0,0.0,Senior,Domestic
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,,False,4.333333333333333,13.0,231.0,0.05627705627705628,8.5,25.5,142.5,0.17894736842105263,8.833333333333334,26.5,145.5,0.18213058419243985,6.333333333333333,19.0,238.0,0.07983193277310924,6.0,24.0,323.0,0.07430340557275542,6.0,18.0,240.0,0.075,7.0,21.0,240.0,0.0875,7.75,31.0,322.0,0.09627329192546584,8.75,35.0,282.0,0.12411347517730496,9.0,36.0,253.0,0.1422924901185771,8.0,32.0,221.0,0.14479638009049775,Middle-Aged,Domestic
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,,False,6.0,18.0,231.0,0.07792207792207792,10.0,30.0,142.5,0.21052631578947367,10.0,30.0,145.5,0.20618556701030927,8.0,24.0,238.0,0.10084033613445378,8.0,32.0,323.0,0.09907120743034056,9.0,27.0,240.0,0.1125,9.333333333333334,28.0,240.0,0.11666666666666667,10.5,42.0,322.0,0.13043478260869565,9.25,37.0,282.0,0.13120567375886524,10.0,40.0,253.0,0.15810276679841898,10.25,41.0,221.0,0.18552036199095023,Young,Domestic
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,False,6.0,18.0,231.0,0.07792207792207792,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,5.0,15.0,238.0,0.06302521008403361,5.5,22.0,323.0,0.06811145510835913,7.0,21.0,240.0,0.0875,0.0,0.0,240.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,221.0,0.0,Adult,Domestic
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,False,4.0,12.0,231.0,0.05194805194805195,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,0.0,0.0,238.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,221.0,0.0,Middle-Aged,Domestic
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,4.0,4.0,4.0,,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,False,4.0,12.0,231.0,0.05194805194805195,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,6.0,18.0,238.0,0.07563025210084033,5.0,20.0,323.0,0.06191950464396285,0.0,0.0,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,221.0,0.0,Middle-Aged,Domestic
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,9.75,9.75,9.75,9.75,8.5,8.5,10.0,9.0,8.0,9.0,8.0,8.0,10.75,10.75,10.75,10.75,9.5,9.5,9.5,,10.0,10.0,10.0,,,False,7.0,21.0,231.0,0.09090909090909091,9.5,28.5,142.5,0.2,10.0,30.0,145.5,0.20618556701030927,8.0,24.0,238.0,0.10084033613445378,8.5,34.0,323.0,0.10526315789473684,8.0,24.0,240.0,0.1,9.0,27.0,240.0,0.1125,9.75,39.0,322.0,0.12111801242236025,9.0,36.0,282.0,0.1276595744680851,8.25,33.0,253.0,0.13043478260869565,10.75,43.0,221.0,0.19457013574660634,Middle-Aged,Domestic
Lele Pons,Brandon Armstrong,Digital Creator,,Venezuela,27,32,Eliminated Week 7,8,6.0,7.0,6.0,,7.0,7.0,7.0,,7.0,6.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,10.0,9.5,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,False,6.333333333333333,19.0,231.0,0.08225108225108226,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,7.0,21.0,238.0,0.08823529411764706,6.75,27.0,323.0,0.08359133126934984,7.333333333333333,22.0,240.0,0.09166666666666666,8.0,24.0,240.0,0.1,9.25,37.0,322.0,0.11490683229813664,9.125,36.5,282.0,0.12943262411347517,0.0,0.0,253.0,0.0,0.0,0.0,221.0,0.0,Adult,International
Harry Jowsey,Rylee Arnold,Tv Personality,,Australia,26,32,Eliminated Week 9,6,4.0,4.0,4.0,,5.0,5.0,5.0,,6.0,5.0,7.0,6.0,7.0,7.0,7.0,,6.0,6.0,6.0,,7.25,7.25,7.25,7.25,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,False,4.0,12.0,231.0,0.05194805194805195,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,5.0,15.0,238.0,0.06302521008403361,6.0,24.0,323.0,0.07430340557275542,7.0,21.0,240.0,0.0875,6.0,18.0,240.0,0.075,7.25,29.0,322.0,0.09006211180124224,8.0,32.0,282.0,0.11347517730496454,7.0,28.0,253.0,0.11067193675889328,7.5,30.0,221.0,0.13574660633484162,Adult,International
Mauricio Umansky,Emma Slater,Tv Personality,,Mexico,53,32,Eliminated Week 6,9,5.0,5.0,5.0,,4.0,4.0,4.0,,7.0,5.0,6.0,5.0,7.0,6.0,6.0,,8.0,8.0,8.0,,8.5,8.5,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,False,5.0,15.0,231.0,0.06493506493506493,0.0,0.0,142.5,0.0,0.0,0.0,145.5,0.0,4.0,12.0,238.0,0.05042016806722689,5.75,23.0,323.0,0.07120743034055728,6.333333333333333,19.0,240.0,0.07916666666666666,8.0,24.0,240.0,0.1,8.25,33.0,322.0,0.10248447204968944,0.0,0.0,282.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,221.0,0.0,Middle-Aged,International
Charity Lawson,Artem Chigvintsev,Tv Personality,Georgia,United States,27,32,4th Place,4,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.75,9.75,8.75,9.75,9.0,9.0,9.0,9.0,9.75,9.75,9.75,9.75,9.0,10.0,9.0,10.0,10.0,9.5,10.0,,9.5,10.0,10.0,,,False,7.333333333333333,22.0,231.0,0.09523809523809523,9.833333333333334,29.5,142.5,0.20701754385964913,9.833333333333334,29.5,145.5,0.2027491408934708,7.0,21.0,238.0,0.08823529411764706,8.0,32.0,323.0,0.09907120743034056,8.0,24.0,240.0,0.1,9.333333333333334,28.0,240.0,0.11666666666666667,9.5,38.0,322.0,0.11801242236024845,9.0,36.0,282.0,0.1276595744680851,9.75,39.0,253.0,0.1541501976284585,9.5,38.0,221.0,0.17194570135746606,Adult,Domestic
Ariana Madix,Pasha Pashkov,Tv Personality,Florida,United States,38,32,3rd Place,3,7.0,7.0,7.0,,6.0,7.0,7.0,,9.0,8.0,9.0,8.0,8.0,9.0,8.0,,8.0,8.0,8.0,,10.0,10.0,10.0,11.0,9.0,9.0,10.0,9.0,9.75,10.75,10.75,10.75,9.0,9.0,9.0,10.0,9.5,9.5,10.0,,9.5,10.0,10.0,,,False,7.0,21.0,231.0,0.09090909090909091,9.666666666666666,29.0,142.5,0.20350877192982456,9.833333333333334,29.5,145.5,0.2027491408934708,6.666666666666667,20.0,238.0,0.08403361344537816,8.5,34.0,323.0,0.10526315789473684,8.333333333333334,25.0,240.0,0.10416666666666667,8.0,24.0,240.0,0.1,10.25,41.0,322.0,0.12732919254658384,9.25,37.0,282.0,0.13120567375886524,10.5,42.0,253.0,0.16600790513833993,9.25,37.0,221.0,0.167420814479638,Adult,Domestic
